X,Y,Z,t,K1,K2,K3,Qo,Qw,Iw,Pressure,SWAT
180,840,103,1,1018,1018,101.8,0,0,0,248.3187,0.36006156
200,840,103,1,950,950,95,0,0,0,245.93845,0.36020726
220,840,103,1,887,887,88.699997,0,0,0,243.62782,0.36034879
240,840,103,1,831,831,83.099998,0,0,0,241.39183,0.36048579
260,840,103,1,781,781,78.099998,0,0,0,239.23106,0.36061823
280,840,103,1,739,739,73.900002,0,0,0,237.144,0.3607462
300,840,103,1,704,704,70.400002,0,0,0,235.13139,0.36086965
320,840,103,1,676,676,67.599998,0,0,0,233.1971,0.36098832
340,840,103,1,655,655,65.5,0,0,0,231.34792,0.36110181
360,840,103,1,641,641,64.099998,0,0,0,229.59578,0.36120939
380,840,103,1,632,632,63.200001,0,0,0,227.95634,0.36131006
400,840,103,1,630,630,63,0,0,0,226.44772,0.36140275
420,840,103,1,632,632,63.200001,0,0,0,225.08896,0.36148623
440,840,103,1,640,640,64,0,0,0,223.8976,0.36155945
460,840,103,1,652,652,65.199997,0,0,0,222.88831,0.3616215
480,840,103,1,668,668,66.800003,0,0,0,222.07069,0.36167178
500,840,103,1,688,688,68.800003,0,0,0,221.44888,0.36170998
520,840,103,1,711,711,71.099998,0,0,0,221.02206,0.36173624
540,840,103,1,736,736,73.599998,0,0,0,220.78458,0.36175084
560,840,103,1,763,763,76.300003,0,0,0,220.72778,0.36175433
580,840,103,1,791,791,79.099998,0,0,0,220.84142,0.36174735
600,840,103,1,817,817,81.699997,0,0,0,221.11536,0.36173052
620,840,103,1,841,841,84.099998,0,0,0,221.54103,0.36170432
640,840,103,1,862,862,86.199997,0,0,0,222.11237,0.36166921
660,840,103,1,878,878,87.800003,0,0,0,222.82628,0.36162531
680,840,103,1,888,888,88.800003,0,0,0,223.6833,0.36157262
700,840,103,1,890,890,89,0,0,0,224.68692,0.36151093
720,840,103,1,885,885,88.5,0,0,0,225.84406,0.36143982
740,840,103,1,873,873,87.300003,0,0,0,227.16302,0.36135879
760,840,103,1,853,853,85.300003,0,0,0,228.65344,0.36126727
780,840,103,1,828,828,82.800003,0,0,0,230.32446,0.36116466
800,840,103,1,799,799,79.900002,0,0,0,232.1821,0.36105061
820,840,103,1,767,767,76.699997,0,0,0,234.22726,0.36092511
840,840,103,1,734,734,73.400002,0,0,0,236.45277,0.36078858
860,840,103,1,702,702,70.199997,0,0,0,238.8376,0.36064234
880,840,103,1,672,672,67.199997,0,0,0,241.34862,0.36048844
900,840,103,1,646,646,64.599998,0,0,0,243.93315,0.36033008
920,840,103,1,624,624,62.400002,0,0,0,246.517,0.36017185
940,840,103,1,608,608,60.799999,0,0,0,249.00623,0.36001948
960,840,103,1,598,598,59.799999,0,0,0,251.28551,0.35988
980,840,103,1,595,595,59.5,0,0,0,253.22424,0.36043069
1000,840,103,1,599,599,59.900002,0,0,0,254.67021,0.3621372
1020,840,103,1,610,610,61,0,0,0,255.43735,0.36338103
20,860,103,1,1444,1444,144.39999,0,0,0,269.69659,0.3735975
40,860,103,1,1441,1441,144.10001,0,0,0,268.86572,0.37125787
60,860,103,1,1420,1420,142,0,0,0,267.31448,0.36880979
80,860,103,1,1382,1382,138.2,0,0,0,265.18686,0.36647606
100,860,103,1,1329,1329,132.89999,0,0,0,262.64252,0.36399275
120,860,103,1,1267,1267,126.7,0,0,0,259.81204,0.36215168
140,860,103,1,1197,1197,119.7,0,0,0,256.83438,0.35956967
160,860,103,1,1125,1125,112.5,0,0,0,253.88486,0.359721
180,860,103,1,1053,1053,105.3,0,0,0,251.0145,0.35989657
200,860,103,1,984,984,98.400002,0,0,0,248.2498,0.36006576
220,860,103,1,920,920,92,0,0,0,245.60315,0.36022779
240,860,103,1,862,862,86.199997,0,0,0,243.07509,0.36038265
260,860,103,1,811,811,81.099998,0,0,0,240.66187,0.36053053
280,860,103,1,767,767,76.699997,0,0,0,238.35857,0.36067173
300,860,103,1,730,730,73,0,0,0,236.16118,0.36080647
320,860,103,1,701,701,70.099998,0,0,0,234.06989,0.36093476
340,860,103,1,679,679,67.900002,0,0,0,232.09,0.36105627
360,860,103,1,663,663,66.300003,0,0,0,230.23038,0.36117041
380,860,103,1,652,652,65.199997,0,0,0,228.50415,0.36127642
400,860,103,1,648,648,64.800003,0,0,0,226.92741,0.36137328
420,860,103,1,649,649,64.900002,0,0,0,225.51653,0.36145997
440,860,103,1,655,655,65.5,0,0,0,224.28717,0.36153552
460,860,103,1,665,665,66.5,0,0,0,223.25182,0.36159915
480,860,103,1,679,679,67.900002,0,0,0,222.41803,0.36165041
500,860,103,1,697,697,69.699997,0,0,0,221.78822,0.36168912
520,860,103,1,718,718,71.800003,0,0,0,221.36031,0.36171544
540,860,103,1,741,741,74.099998,0,0,0,221.12807,0.36172971
560,860,103,1,765,765,76.5,0,0,0,221.0827,0.36173251
580,860,103,1,790,790,79,0,0,0,221.2144,0.36172441
600,860,103,1,813,813,81.300003,0,0,0,221.51401,0.36170599
620,860,103,1,835,835,83.5,0,0,0,221.97429,0.36167768
640,860,103,1,853,853,85.300003,0,0,0,222.59079,0.3616398
660,860,103,1,866,866,86.599998,0,0,0,223.36278,0.36159232
680,860,103,1,874,874,87.400002,0,0,0,224.2934,0.36153513
700,860,103,1,874,874,87.400002,0,0,0,225.38943,0.36146778
720,860,103,1,868,868,86.800003,0,0,0,226.66127,0.36138964
740,860,103,1,855,855,85.5,0,0,0,228.12187,0.3612999
760,860,103,1,835,835,83.5,0,0,0,229.78629,0.36119768
780,860,103,1,811,811,81.099998,0,0,0,231.66946,0.36108208
800,860,103,1,782,782,78.199997,0,0,0,233.78307,0.36095238
820,860,103,1,751,751,75.099998,0,0,0,236.13391,0.36080813
840,860,103,1,719,719,71.900002,0,0,0,238.71918,0.36064962
860,860,103,1,688,688,68.800003,0,0,0,241.52271,0.36047778
880,860,103,1,659,659,65.900002,0,0,0,244.51225,0.36029461
900,860,103,1,634,634,63.400002,0,0,0,247.63147,0.36010361
920,860,103,1,613,613,61.299999,0,0,0,250.79671,0.35990989
940,860,103,1,598,598,59.799999,0,0,0,253.89619,0.35972032
960,860,103,1,589,589,58.900002,0,0,0,256.78622,0.3611187
980,860,103,1,587,587,58.700001,0,0,0,259.23462,0.36312047
1000,860,103,1,591,591,59.099998,0,0,0,261.00662,0.36523563
1020,860,103,1,602,602,60.200001,0,0,0,261.95432,0.36723939
20,880,103,1,1471,1471,147.10001,0,0,0,276.25885,0.38038948
40,880,103,1,1470,1470,147,0,0,0,275.22638,0.3772656
60,880,103,1,1450,1450,145,0,0,0,273.33804,0.37384322
80,880,103,1,1413,1413,141.3,0,0,0,270.77316,0.37042719
100,880,103,1,1361,1361,136.10001,0,0,0,267.72427,0.36735463
120,880,103,1,1299,1299,129.89999,0,0,0,264.37601,0.36442217
140,880,103,1,1230,1230,123,0,0,0,260.86826,0.36223885
160,880,103,1,1158,1158,115.8,0,0,0,257.33548,0.35953486
180,880,103,1,1085,1085,108.5,0,0,0,253.95114,0.35971695
200,880,103,1,1015,1015,101.5,0,0,0,250.74066,0.35991332
220,880,103,1,950,950,95,0,0,0,247.70944,0.36009884
240,880,103,1,891,891,89.099998,0,0,0,244.85242,0.36027378
260,880,103,1,839,839,83.900002,0,0,0,242.15825,0.36043882
280,880,103,1,793,793,79.300003,0,0,0,239.61641,0.3605946
300,880,103,1,756,756,75.599998,0,0,0,237.21758,0.36074167
320,880,103,1,725,725,72.5,0,0,0,234.95717,0.36088032
340,880,103,1,701,701,70.099998,0,0,0,232.83627,0.36101046
360,880,103,1,683,683,68.300003,0,0,0,230.8613,0.3611317
380,880,103,1,672,672,67.199997,0,0,0,229.0419,0.3612434
400,880,103,1,666,666,66.599998,0,0,0,227.39163,0.36134475
420,880,103,1,665,665,66.5,0,0,0,225.9248,0.36143488
440,880,103,1,670,670,67,0,0,0,224.65402,0.36151296
460,880,103,1,678,678,67.800003,0,0,0,223.58975,0.36157838
480,880,103,1,690,690,69,0,0,0,222.73761,0.36163077
500,880,103,1,706,706,70.599998,0,0,0,222.09831,0.36167008
520,880,103,1,725,725,72.5,0,0,0,221.66866,0.36169648
540,880,103,1,745,745,74.5,0,0,0,221.44182,0.36171043
560,880,103,1,767,767,76.699997,0,0,0,221.40871,0.36171246
580,880,103,1,789,789,78.900002,0,0,0,221.56013,0.36170316
600,880,103,1,810,810,81,0,0,0,221.88763,0.36168301
620,880,103,1,829,829,82.900002,0,0,0,222.38531,0.36165243
640,880,103,1,845,845,84.5,0,0,0,223.05066,0.36161152
660,880,103,1,856,856,85.599998,0,0,0,223.88531,0.36156023
680,880,103,1,861,861,86.099998,0,0,0,224.89502,0.36149815
700,880,103,1,860,860,86,0,0,0,226.09001,0.36142471
720,880,103,1,853,853,85.300003,0,0,0,227.48552,0.361339
740,880,103,1,839,839,83.900002,0,0,0,229.09987,0.36123985
760,880,103,1,820,820,82,0,0,0,230.95377,0.36112601
780,880,103,1,795,795,79.5,0,0,0,233.06932,0.36099616
800,880,103,1,767,767,76.699997,0,0,0,235.46609,0.36084911
820,880,103,1,736,736,73.599998,0,0,0,238.1591,0.36068395
840,880,103,1,706,706,70.599998,0,0,0,241.15398,0.36050037
860,880,103,1,676,676,67.599998,0,0,0,244.44121,0.36029896
880,880,103,1,648,648,64.800003,0,0,0,247.9935,0.36008146
900,880,103,1,624,624,62.400002,0,0,0,251.7538,0.35985136
920,880,103,1,605,605,60.5,0,0,0,255.63155,0.35961422
940,880,103,1,591,591,59.099998,0,0,0,259.49619,0.36172247
960,880,103,1,582,582,58.200001,0,0,0,263.04617,0.36400491
980,880,103,1,580,580,58,0,0,0,266.02051,0.36685503
1000,880,103,1,585,585,58.5,0,0,0,268.20029,0.3697423
1020,880,103,1,596,596,59.599998,0,0,0,269.36472,0.37276956
20,900,103,1,1492,1492,149.2,0,0,0,283.54898,0.3890526
40,900,103,1,1492,1492,149.2,0,0,0,282.28687,0.38457325
60,900,103,1,1474,1474,147.39999,0,0,0,279.95651,0.38008797
80,900,103,1,1438,1438,143.8,0,0,0,276.84485,0.37563619
100,900,103,1,1388,1388,138.8,0,0,0,273.20779,0.37133294
120,900,103,1,1327,1327,132.7,0,0,0,269.25156,0.36765471
140,900,103,1,1259,1259,125.9,0,0,0,265.16217,0.36433658
160,900,103,1,1186,1186,118.6,0,0,0,261.05902,0.3617785
180,900,103,1,1114,1114,111.4,0,0,0,257.07867,0.35952577
200,900,103,1,1044,1044,104.4,0,0,0,253.36107,0.35975304
220,900,103,1,978,978,97.800003,0,0,0,249.90103,0.3599647
240,900,103,1,918,918,91.800003,0,0,0,246.68245,0.36016172
260,900,103,1,865,865,86.5,0,0,0,243.68414,0.36034533
280,900,103,1,819,819,81.900002,0,0,0,240.8867,0.36051673
300,900,103,1,780,780,78,0,0,0,238.27461,0.36067685
320,900,103,1,748,748,74.800003,0,0,0,235.83711,0.36082634
340,900,103,1,722,722,72.199997,0,0,0,233.56963,0.36096546
360,900,103,1,704,704,70.400002,0,0,0,231.47485,0.36109403
380,900,103,1,691,691,69.099998,0,0,0,229.55945,0.36121163
400,900,103,1,684,684,68.400002,0,0,0,227.83345,0.36131763
420,900,103,1,681,681,68.099998,0,0,0,226.30878,0.36141127
440,900,103,1,684,684,68.400002,0,0,0,224.99516,0.36149201
460,900,103,1,691,691,69.099998,0,0,0,223.9005,0.36155927
480,900,103,1,701,701,70.099998,0,0,0,223.02898,0.36161286
500,900,103,1,715,715,71.5,0,0,0,222.37955,0.36165276
520,900,103,1,732,732,73.199997,0,0,0,221.94768,0.36167932
540,900,103,1,750,750,75,0,0,0,221.72594,0.36169297
560,900,103,1,770,770,77,0,0,0,221.70537,0.36169422
580,900,103,1,789,789,78.900002,0,0,0,221.87704,0.36168367
600,900,103,1,808,808,80.800003,0,0,0,222.23335,0.36166176
620,900,103,1,825,825,82.5,0,0,0,222.76968,0.3616288
640,900,103,1,838,838,83.800003,0,0,0,223.48561,0.36158478
660,900,103,1,847,847,84.699997,0,0,0,224.38504,0.3615295
680,900,103,1,851,851,85.099998,0,0,0,225.47638,0.36146244
700,900,103,1,849,849,84.900002,0,0,0,226.77431,0.36138269
720,900,103,1,840,840,84,0,0,0,228.29892,0.36128902
740,900,103,1,826,826,82.599998,0,0,0,230.07433,0.36118001
760,900,103,1,806,806,80.599998,0,0,0,232.12823,0.36105391
780,900,103,1,782,782,78.199997,0,0,0,234.49149,0.3609089
800,900,103,1,754,754,75.400002,0,0,0,237.19363,0.36074314
820,900,103,1,725,725,72.5,0,0,0,240.26123,0.36055508
840,900,103,1,695,695,69.5,0,0,0,243.70992,0.36034375
860,900,103,1,667,667,66.699997,0,0,0,247.54298,0.36010903
880,900,103,1,640,640,64,0,0,0,251.74371,0.35985196
900,900,103,1,617,617,61.700001,0,0,0,256.25815,0.3595759
920,900,103,1,599,599,59.900002,0,0,0,260.99377,0.36196584
940,900,103,1,585,585,58.5,0,0,0,265.63364,0.36456198
960,900,103,1,577,577,57.700001,0,0,0,269.89948,0.36797181
980,900,103,1,576,576,57.599998,0,0,0,273.51907,0.37181526
1000,900,103,1,581,581,58.099998,0,0,0,276.1907,0.3761231
1020,900,103,1,592,592,59.200001,0,0,0,277.64752,0.38027918
20,920,103,1,1507,1507,150.7,0,0,0,291.51633,0.40005669
40,920,103,1,1509,1509,150.89999,0,0,0,289.92905,0.39392197
60,920,103,1,1491,1491,149.10001,0,0,0,287.07574,0.38767686
80,920,103,1,1457,1457,145.7,0,0,0,283.30252,0.38173983
100,920,103,1,1409,1409,140.89999,0,0,0,278.94922,0.37634966
120,920,103,1,1349,1349,134.89999,0,0,0,274.30881,0.37138695
140,920,103,1,1282,1282,128.2,0,0,0,269.56476,0.367322
160,920,103,1,1210,1210,121,0,0,0,264.8728,0.36376053
180,920,103,1,1138,1138,113.8,0,0,0,260.31305,0.36084062
200,920,103,1,1068,1068,106.8,0,0,0,256.03497,0.35958955
220,920,103,1,1003,1003,100.3,0,0,0,252.10973,0.35982957
240,920,103,1,942,942,94.199997,0,0,0,248.50642,0.36005005
260,920,103,1,888,888,88.800003,0,0,0,245.1902,0.3602531
280,920,103,1,842,842,84.199997,0,0,0,242.12926,0.36044058
300,920,103,1,802,802,80.199997,0,0,0,239.29912,0.36061406
320,920,103,1,769,769,76.900002,0,0,0,236.6826,0.36077449
340,920,103,1,743,743,74.300003,0,0,0,234.26848,0.36092257
360,920,103,1,723,723,72.300003,0,0,0,232.05492,0.36105841
380,920,103,1,709,709,70.900002,0,0,0,230.04453,0.36118183
400,920,103,1,700,700,70,0,0,0,228.24377,0.36129242
420,920,103,1,697,697,69.699997,0,0,0,226.66205,0.36138958
440,920,103,1,698,698,69.800003,0,0,0,225.3065,0.36147287
460,920,103,1,703,703,70.300003,0,0,0,224.1819,0.36154199
480,920,103,1,712,712,71.199997,0,0,0,223.29073,0.36159676
500,920,103,1,725,725,72.5,0,0,0,222.63071,0.36163732
520,920,103,1,739,739,73.900002,0,0,0,222.19633,0.36166403
540,920,103,1,756,756,75.599998,0,0,0,221.97945,0.36167738
560,920,103,1,773,773,77.300003,0,0,0,221.97096,0.36167789
580,920,103,1,791,791,79.099998,0,0,0,222.16241,0.36166611
600,920,103,1,807,807,80.699997,0,0,0,222.54703,0.36164248
620,920,103,1,822,822,82.199997,0,0,0,223.12154,0.36160716
640,920,103,1,833,833,83.300003,0,0,0,223.88754,0.36156008
660,920,103,1,841,841,84.099998,0,0,0,224.85085,0.36150086
680,920,103,1,843,843,84.300003,0,0,0,226.02341,0.36142883
700,920,103,1,840,840,84,0,0,0,227.42451,0.36134273
720,920,103,1,831,831,83.099998,0,0,0,229.07884,0.36124113
740,920,103,1,816,816,81.599998,0,0,0,231.0164,0.36112216
760,920,103,1,796,796,79.599998,0,0,0,233.27383,0.36098361
780,920,103,1,772,772,77.199997,0,0,0,235.89224,0.36082298
800,920,103,1,745,745,74.5,0,0,0,238.91278,0.36063772
820,920,103,1,717,717,71.699997,0,0,0,242.37483,0.36042556
840,920,103,1,688,688,68.800003,0,0,0,246.31091,0.36018446
860,920,103,1,660,660,66,0,0,0,250.74426,0.35991311
880,920,103,1,635,635,63.5,0,0,0,255.67087,0.35961181
900,920,103,1,613,613,61.299999,0,0,0,261.04996,0.36173311
920,920,103,1,595,595,59.5,0,0,0,266.6178,0.36462629
940,920,103,1,582,582,58.200001,0,0,0,272.09476,0.36847559
960,920,103,1,575,575,57.5,0,0,0,277.19965,0.37310264
980,920,103,1,574,574,57.400002,0,0,0,281.59814,0.37849626
1000,920,103,1,579,579,57.900002,0,0,0,284.91653,0.38420391
1020,920,103,1,591,591,59.099998,0,0,0,286.71973,0.39019573
20,940,103,1,1515,1515,151.5,0,0,0,300.14722,0.41391224
40,940,103,1,1518,1518,151.8,0,0,0,298.10983,0.4052951
60,940,103,1,1502,1502,150.2,0,0,0,294.51572,0.39698502
80,940,103,1,1469,1469,146.89999,0,0,0,289.93369,0.38910002
100,940,103,1,1423,1423,142.3,0,0,0,284.76721,0.38203469
120,940,103,1,1364,1364,136.39999,0,0,0,279.34036,0.37595388
140,940,103,1,1299,1299,129.89999,0,0,0,273.90314,0.37058103
160,940,103,1,1229,1229,122.9,0,0,0,268.58066,0.36642462
180,940,103,1,1158,1158,115.8,0,0,0,263.48328,0.36288917
200,940,103,1,1089,1089,108.9,0,0,0,258.65442,0.35994875
220,940,103,1,1023,1023,102.3,0,0,0,254.24594,0.35969892
240,940,103,1,963,963,96.300003,0,0,0,250.24957,0.35994339
260,940,103,1,909,909,90.900002,0,0,0,246.61356,0.36016592
280,940,103,1,862,862,86.199997,0,0,0,243.29282,0.36036929
300,940,103,1,822,822,82.199997,0,0,0,240.25079,0.36055571
320,940,103,1,788,788,78.800003,0,0,0,237.46193,0.36072668
340,940,103,1,761,761,76.099998,0,0,0,234.90854,0.3608833
360,940,103,1,741,741,74.099998,0,0,0,232.58246,0.36102605
380,940,103,1,726,726,72.599998,0,0,0,230.4826,0.36115494
400,940,103,1,716,716,71.599998,0,0,0,228.6124,0.36126977
420,940,103,1,712,712,71.199997,0,0,0,226.97722,0.36137021
440,940,103,1,712,712,71.199997,0,0,0,225.58209,0.36145595
460,940,103,1,716,716,71.599998,0,0,0,224.42969,0.36152676
480,940,103,1,724,724,72.400002,0,0,0,223.52019,0.36158267
500,940,103,1,734,734,73.400002,0,0,0,222.85013,0.36162385
520,940,103,1,747,747,74.699997,0,0,0,222.41289,0.36165074
540,940,103,1,762,762,76.199997,0,0,0,222.2002,0.36166379
560,940,103,1,778,778,77.800003,0,0,0,222.20274,0.36166364
580,940,103,1,793,793,79.300003,0,0,0,222.41245,0.36165076
600,940,103,1,808,808,80.800003,0,0,0,222.82339,0.36162549
620,940,103,1,821,821,82.099998,0,0,0,223.4337,0.36158797
640,940,103,1,831,831,83.099998,0,0,0,224.24638,0.36153802
660,940,103,1,836,836,83.599998,0,0,0,225.27007,0.36147511
680,940,103,1,838,838,83.800003,0,0,0,226.52022,0.36139831
700,940,103,1,833,833,83.300003,0,0,0,228.01894,0.36130622
720,940,103,1,824,824,82.400002,0,0,0,229.79672,0.36119705
740,940,103,1,809,809,80.900002,0,0,0,231.89107,0.36106849
760,940,103,1,789,789,78.900002,0,0,0,234.34671,0.36091778
780,940,103,1,766,766,76.599998,0,0,0,237.2155,0.36074179
800,940,103,1,740,740,74,0,0,0,240.55246,0.36053723
820,940,103,1,712,712,71.199997,0,0,0,244.41389,0.36030063
840,940,103,1,684,684,68.400002,0,0,0,248.85472,0.36002874
860,940,103,1,657,657,65.699997,0,0,0,253.92072,0.3597188
880,940,103,1,633,633,63.299999,0,0,0,259.63129,0.36111623
900,940,103,1,612,612,61.200001,0,0,0,265.82465,0.36418426
920,940,103,1,595,595,59.5,0,0,0,272.23901,0.36826706
940,940,103,1,583,583,58.299999,0,0,0,278.63589,0.37338555
960,940,103,1,576,576,57.599998,0,0,0,284.7084,0.37962192
980,940,103,1,575,575,57.5,0,0,0,290.06131,0.38674384
1000,940,103,1,580,580,58,0,0,0,294.15955,0.39477104
1020,940,103,1,592,592,59.200001,0,0,0,296.4794,0.40313083
20,960,103,1,1515,1515,151.5,0,0,0,309.4426,0.43177393
40,960,103,1,1519,1519,151.89999,0,0,0,306.67215,0.4194454
60,960,103,1,1504,1504,150.39999,0,0,0,302.08301,0.4079116
80,960,103,1,1473,1473,147.3,0,0,0,296.44455,0.39776838
100,960,103,1,1429,1429,142.89999,0,0,0,290.34814,0.38867757
120,960,103,1,1373,1373,137.3,0,0,0,284.09909,0.38094977
140,960,103,1,1309,1309,130.89999,0,0,0,277.93393,0.37445122
160,960,103,1,1241,1241,124.1,0,0,0,271.99985,0.36905834
180,960,103,1,1172,1172,117.2,0,0,0,266.36755,0.36486381
200,960,103,1,1104,1104,110.4,0,0,0,261.07809,0.36171222
220,960,103,1,1039,1039,103.9,0,0,0,256.19748,0.35957962
240,960,103,1,980,980,98,0,0,0,251.82292,0.35984713
260,960,103,1,927,927,92.699997,0,0,0,247.88449,0.36008811
280,960,103,1,880,880,88,0,0,0,244.32143,0.36030629
300,960,103,1,839,839,83.900002,0,0,0,241.08527,0.36050457
320,960,103,1,806,806,80.599998,0,0,0,238.14015,0.36068511
340,960,103,1,778,778,77.800003,0,0,0,235.46234,0.36084932
360,960,103,1,757,757,75.699997,0,0,0,233.03705,0.36099815
380,960,103,1,742,742,74.199997,0,0,0,230.85843,0.36113188
400,960,103,1,731,731,73.099998,0,0,0,228.92699,0.36125046
420,960,103,1,726,726,72.599998,0,0,0,227.24557,0.36135373
440,960,103,1,725,725,72.5,0,0,0,225.81612,0.36144155
460,960,103,1,728,728,72.800003,0,0,0,224.6394,0.36151385
480,960,103,1,735,735,73.5,0,0,0,223.71365,0.36157078
500,960,103,1,744,744,74.400002,0,0,0,223.03453,0.3616125
520,960,103,1,756,756,75.599998,0,0,0,222.59464,0.36163956
540,960,103,1,769,769,76.900002,0,0,0,222.38515,0.36165243
560,960,103,1,783,783,78.300003,0,0,0,222.397,0.36165169
580,960,103,1,797,797,79.699997,0,0,0,222.62245,0.36163783
600,960,103,1,810,810,81,0,0,0,223.05637,0.36161116
620,960,103,1,822,822,82.199997,0,0,0,223.69786,0.36157173
640,960,103,1,830,830,83,0,0,0,224.55182,0.36151925
660,960,103,1,835,835,83.5,0,0,0,225.62939,0.36145303
680,960,103,1,835,835,83.5,0,0,0,226.94795,0.36137202
700,960,103,1,830,830,83,0,0,0,228.53426,0.36127457
720,960,103,1,820,820,82,0,0,0,230.42378,0.36115855
740,960,103,1,805,805,80.5,0,0,0,232.65942,0.36102131
760,960,103,1,786,786,78.599998,0,0,0,235.29555,0.36085957
780,960,103,1,763,763,76.300003,0,0,0,238.39557,0.36066943
800,960,103,1,738,738,73.800003,0,0,0,242.02884,0.36044675
820,960,103,1,711,711,71.099998,0,0,0,246.27336,0.36018676
840,960,103,1,684,684,68.400002,0,0,0,251.20909,0.35988468
860,960,103,1,658,658,65.800003,0,0,0,256.9104,0.36037019
880,960,103,1,634,634,63.400002,0,0,0,263.3436,0.36335677
900,960,103,1,614,614,61.400002,0,0,0,270.27429,0.36739677
920,960,103,1,597,597,59.700001,0,0,0,277.54449,0.37261307
940,960,103,1,586,586,58.599998,0,0,0,284.91544,0.37935862
960,960,103,1,579,579,57.900002,0,0,0,292.07977,0.3874318
980,960,103,1,579,579,57.900002,0,0,0,298.55954,0.39710167
1000,960,103,1,584,584,58.400002,0,0,0,303.78003,0.40796983
1020,960,103,1,596,596,59.599998,0,0,0,306.85382,0.42008862
20,980,103,1,1507,1507,150.7,0,0,0,319.47672,0.45587069
40,980,103,1,1511,1511,151.10001,0,0,0,315.42276,0.43718049
60,980,103,1,1498,1498,149.8,0,0,0,309.3548,0.4211522
80,980,103,1,1469,1469,146.89999,0,0,0,302.4559,0.40750855
100,980,103,1,1426,1426,142.60001,0,0,0,295.29736,0.39616749
120,980,103,1,1373,1373,137.3,0,0,0,288.23453,0.38647726
140,980,103,1,1312,1312,131.2,0,0,0,281.38324,0.37861052
160,980,103,1,1246,1246,124.6,0,0,0,274.88498,0.37208554
180,980,103,1,1179,1179,117.9,0,0,0,268.78253,0.36709115
